id,post,user
5817,306,2170
5818,3045,4098
5819,12818,8156
5820,4355,19302
5821,15435,21954
5822,4218,1628
5823,11566,16957
5824,1114,24443
5825,11960,12090
5826,5417,21932
5827,4519,14003
5828,8422,21680
5829,36664,18954
5830,30283,7702
5831,25684,10812
5832,25882,11226
5833,7755,13362
5834,3260,11019
5835,18153,13199
5836,28811,21419
5837,7650,17812
5838,31751,1227
5839,34979,9170
5840,3686,4356
5841,16474,8909
5842,1653,18412
5843,23356,16900
5844,35236,12322
5845,2500,4268
5846,1949,7310
5847,27848,3884
5848,8061,3829
5849,5700,17709
5850,36535,18003
5851,23757,21480
5852,7153,13905
5853,36060,4039
5854,2493,24142
5855,31831,313
5856,25737,17090
5857,27965,18847
5858,29502,18119
5859,30728,22992
5860,24482,16787
5861,2979,21036
5862,18531,15934
5863,35035,10432
5864,12641,8557
5865,24525,7822
5866,28687,1429
5867,31728,18923
5868,13021,1958
5869,21749,22441
5870,31661,20295
5871,11094,6884
5872,27695,12004
5873,5362,13991
5874,34925,11915
5875,18297,14179
5876,18573,24663
5877,33137,19059
5878,10404,18656
5879,28738,9393
5880,6047,8843
5881,3631,16196
5882,18527,2884
5883,744,16404
5884,27491,2569
5885,22937,395
5886,29705,8765
5887,6673,7809
5888,21435,19606
5889,22281,16724
5890,14025,17601
5891,35307,1957
5892,36964,4839
5893,38268,9367
5894,28256,18518
5895,14805,9555
5896,4583,8704
5897,19194,24560
5898,14823,3639
5899,8316,15837
5900,573,7351
5901,16272,7713
5902,35603,13041
5903,16863,11013
5904,16895,6162
5905,5408,11716
5906,8582,23513
5907,31530,852
5908,388,16091
5909,22479,16088
5910,8686,8874
5911,6046,14186
5912,2703,11910
5913,39014,12877
5914,35564,6891
5915,35272,19890
5916,38035,23233
5917,34990,9856
5918,33268,12902
5919,4189,13197
5920,29887,24128
5921,38600,5857
5922,29494,7838
5923,4399,8361
5924,15353,10891
5925,23137,12318
5926,26998,14147
5927,29,17972
5928,26448,20369
5929,11360,14566
5930,11716,6821
5931,26178,13022
5932,39598,14296
5933,24415,21204
5934,16791,16458
5935,35460,24951
5936,38536,13004
5937,33848,3704
5938,5872,7257
5939,37123,495
5940,34670,7609
5941,27944,10146
5942,23287,18343
5943,22985,11342
5944,25717,5143
5945,6796,20253
5946,19346,19065
5947,9725,166
5948,27291,1852
5949,25210,15902
5950,1189,9455
5951,31141,3132
5952,27143,1114
5953,9033,16658
5954,10262,24131
5955,19758,7340
5956,10651,18072
5957,36350,20839
5958,5602,19086
5959,37266,8920
5960,26159,13671
5961,8506,9999
5962,24972,18131
5963,7625,2180
5964,27134,7339
5965,154,12158
5966,38112,21549
5967,24112,14568
5968,9365,3986
5969,34451,719
5970,15685,13601
5971,33908,19790
5972,3493,16383
5973,18276,18318
5974,31352,6163
5975,36915,2218
5976,14329,15405
5977,20110,1540
5978,19745,16922
5979,12141,12303
5980,25331,3674
5981,8885,12834
5982,9316,16083
5983,30176,15971
5984,29858,18511
5985,5507,8458
5986,8882,5844
5987,17287,12746
5988,13634,12527
5989,7057,24638
5990,17926,15515
5991,24301,9893
5992,18583,8049
5993,24153,575
5994,28473,2860
5995,14000,14021
5996,18518,2041
5997,7377,23832
5998,5602,20902
5999,31882,8914
6000,3450,16006
6001,22238,23355
6002,24250,535
6003,38832,19132
6004,30840,24851
6005,18573,14195
6006,16107,18960
6007,32044,10582
6008,34509,21424
6009,15912,498
6010,7002,18475
6011,15078,8466
6012,27193,2088
6013,21484,2716
6014,17577,379
6015,33616,8510
6016,31103,20411
6017,7214,16174
6018,11953,19580
6019,29213,12048
6020,9268,2190
6021,29141,4034
6022,15552,8413
6023,9586,10599
6024,5174,4179
6025,31809,20711
6026,21126,10479
6027,23437,10057
6028,18354,23684
6029,16517,21752
6030,34493,14389
6031,25528,2654
6032,26220,7860
6033,29343,7528
6034,27517,14598
6035,39271,17958
6036,15839,17182
6037,30795,17050
6038,18837,6399
6039,11087,2445
6040,33778,24692
6041,35835,8275
6042,3091,11327
6043,12368,6497
6044,1056,13883
6045,740,16038
6046,12879,11189
6047,26105,22225
6048,34338,16995
6049,18637,7360
6050,17284,22219
6051,13387,4783
6052,18099,8843
6053,25340,22681
6054,4803,21046
6055,7274,9356
6056,16254,7740
6057,12733,17258
6058,6996,3638
6059,20571,23116
6060,21364,10047
6061,1579,22309
6062,23815,9016
6063,10373,6002
6064,6865,23750
6065,24264,2459
6066,8448,927
6067,34216,18105
6068,21794,5742
6069,2551,13838
6070,5296,20744
6071,9670,4433
6072,7565,6409
6073,8463,13153
6074,6249,17373
6075,26594,372
6076,31804,13886
6077,4673,11058
6078,7113,24601
6079,39519,3510
6080,15117,19891
6081,14069,2227
6082,1995,20029
6083,5004,5242
6084,8219,9391
6085,29197,5635
6086,24269,12975
6087,14355,23534
6088,13676,10788
6089,3836,13905
6090,29458,8605
6091,21201,12384
6092,39327,1860
6093,35991,13059
6094,3962,13009
6095,4844,4980
6096,32805,2877
6097,23256,5458
6098,4099,9473
6099,20432,7751
6100,36797,12403
6101,15623,21416
6102,23593,5778
6103,27746,6438
6104,28140,9337
6105,20854,24272
6106,16870,7488
6107,24316,3391
6108,35448,14488
6109,17282,13149
6110,18116,9838
6111,7475,11654
6112,34783,23239
6113,5084,15119
6114,31974,17863
6115,23002,18880
6116,82,22173
6117,25326,14397
6118,24084,19583
6119,5627,16906
6120,16006,12002
6121,18900,1329
6122,13267,9684
6123,18948,17021
6124,5109,4540
6125,21316,11309
6126,20054,17261
6127,35741,24047
6128,460,19998
6129,36104,11191
6130,20982,19496
6131,16640,12342
6132,12854,5670
6133,23851,4690
6134,34462,10650
6135,581,23085
6136,22086,6046
6137,37191,17923
6138,17898,12250
6139,17818,21683
6140,32925,12076
6141,39051,19251
6142,14248,20708
6143,31148,17682
6144,21700,21902
6145,89,49
6146,20260,21811
6147,19006,6061
6148,4211,10861
6149,11850,17057
6150,29622,12887
6151,660,16966
6152,19983,12488
6153,27069,8398
6154,26959,6593
6155,14407,6672
6156,9818,9788
6157,28475,8313
6158,30770,11467
6159,538,16344
6160,6349,5402
6161,1239,7219
6162,27566,6572
6163,33817,9989
6164,14451,11387
6165,3552,13628
6166,27699,24718
6167,23832,2098
6168,12274,22743
6169,21990,17454
6170,18276,9511
6171,9800,15995
6172,10423,10421
6173,18951,1464
6174,14207,16941
6175,34669,12675
6176,24516,5345
6177,18008,6018
6178,39503,20390
6179,33248,20095
6180,36132,19695
6181,1745,17780
6182,3245,16321
6183,37704,20043
6184,1920,4087
6185,17087,11680
6186,18157,14634
6187,5267,15289
6188,3390,4695
6189,32649,15450
6190,20872,14516
6191,16427,24186
6192,23634,22718
6193,26439,4450
6194,34836,14459
6195,27078,21667
6196,34470,14144
6197,35870,21082
6198,4836,19252
6199,10574,15014
6200,34374,56
6201,131,23077
6202,15535,23553
6203,32226,979
6204,31434,1841
6205,34836,7547
6206,20385,8903
6207,29433,3261
6208,34186,19924
6209,2650,1192
6210,11710,19718
6211,11323,17197
6212,3728,11534
6213,9232,11
6214,1756,19816
6215,10373,19826
6216,19542,18780
6217,11034,21290
6218,30510,7372
6219,8570,20759
6220,1472,17261
6221,19412,14750
6222,6088,17354
6223,15747,23540
6224,37219,6797
6225,38347,15405
6226,13171,3883
6227,828,664
6228,2231,13026
6229,30570,11157
6230,6372,2053
6231,13365,10976
6232,1962,3530
6233,34885,17800
6234,19845,16235
6235,24738,19338
6236,38630,12775
6237,17838,5924
6238,36651,5984
6239,12252,15487
6240,197,2455
6241,31091,1501
6242,37419,11532
6243,18864,22788
6244,16083,22398
6245,23388,23989
6246,28907,23373
6247,26083,24595
6248,15810,14238
6249,3422,240
6250,34263,4279
6251,26522,2971
6252,33927,5632
6253,13358,12048
6254,28114,8053
6255,35078,319
6256,34796,9396
6257,22071,234
6258,12706,13950
6259,32123,1836
6260,16810,22551
6261,5382,12678
6262,9079,17702
6263,12393,17516
6264,28525,10799
6265,5358,9183
6266,10291,24018
6267,25120,16996
6268,30928,21118
6269,27898,19887
6270,36933,13197
6271,33945,13495
6272,29322,8995
6273,29314,6968
6274,15097,11186
6275,39894,6308
6276,23277,16133
6277,34112,8178
6278,11851,6955
6279,11826,8388
6280,7408,7054
6281,28475,3040
6282,17770,1382
6283,6151,7503
6284,10446,19134
6285,4830,16894
6286,37642,17095
6287,14510,24678
6288,4175,22778
6289,27338,14747
6290,25131,23233
6291,1378,3911
6292,31494,15665
6293,26302,19573
6294,13547,2833
6295,34077,21635
6296,17569,14912
6297,20394,7843
6298,28,17085
6299,28634,2063
6300,29974,992
6301,23613,5514
6302,39701,10045
6303,33236,9416
6304,11448,13651
6305,19090,20676
6306,4824,1490
6307,13545,3908
6308,23723,18468
6309,16276,21037
6310,4013,24948
6311,25422,13486
6312,6240,6082
6313,29319,20113
6314,26427,1543
6315,17078,12510
6316,4665,17654
6317,6687,24317
6318,22687,18238
6319,20874,1140
6320,13531,981
6321,38594,22403
6322,16042,23189
6323,31374,3776
6324,10491,15554
6325,29018,19464
6326,10781,16339
6327,10304,22000
6328,5945,19064
6329,23532,6341
6330,32499,19736
6331,16760,18999
6332,10731,14955
6333,31463,9933
6334,9128,24231
6335,32540,7857
6336,24085,24908
6337,8965,21059
6338,16622,18924
6339,24148,22131
6340,13405,8522
6341,21239,17680
6342,15128,22316
6343,1854,5779
6344,20426,1350
6345,8543,21072
6346,9238,12752
6347,5924,2280
6348,10220,21980
6349,3759,12537
6350,34975,575
6351,27813,16694
6352,17490,13423
6353,20145,11621
6354,8328,15146
6355,36508,8794
6356,26977,6509
6357,21811,101
6358,11008,5780
6359,29077,23703
6360,10443,7762
6361,17497,16352
6362,747,17387
6363,22196,5841
6364,4555,2061
6365,9859,6179
6366,17780,20621
6367,35118,10936
6368,7820,9746
6369,29496,959
6370,499,2068
6371,23473,19438
6372,24973,1426
6373,15200,18230
6374,7299,12161
6375,18441,15379
6376,21454,11061
6377,12292,17649
6378,24341,8155
6379,22299,9353
6380,32228,10165
6381,1896,2391
6382,31555,8418
6383,21190,23953
6384,7753,20502
6385,1685,15911
6386,28577,8444
6387,26404,15146
6388,21096,15471
6389,20114,7718
6390,30344,9883
6391,15714,17562
6392,14857,20391
6393,13087,8039
6394,3738,3422
6395,37586,22388
6396,36579,10176
6397,32308,9086
6398,36647,23939
6399,9499,23730
6400,15229,2625
6401,11349,21105
6402,34390,9535
6403,32586,15901
6404,8719,13248
6405,36244,18373
6406,35530,10144
6407,6438,13344
6408,8071,23979
6409,39824,6652
6410,30348,4646
6411,27715,8876
6412,29462,22710
6413,2610,13023
6414,37793,24768
6415,7337,16798
6416,2610,11192
6417,24011,19225
6418,17956,3249
6419,29333,12420
6420,3957,15437
6421,34046,14379
6422,2364,6753
6423,26918,7622
6424,24420,17535
6425,27236,19651
6426,19463,1058
6427,37814,19005
6428,18635,4691
6429,11486,13818
6430,38028,13007
6431,37698,11390
6432,28852,10662
6433,9195,13793
6434,17760,376
6435,27475,17649
6436,13654,23875
6437,39557,22855
6438,39678,19279
6439,3570,10376
6440,17910,11336
6441,15632,12068
6442,23854,8009
6443,33993,12376
6444,15366,14226
6445,26977,2403
6446,33249,22719
6447,15789,12818
6448,12187,17501
6449,32471,3088
6450,13983,8404
6451,5232,6195
6452,3973,23346
6453,25042,5072
6454,22559,22686
6455,31406,24773
6456,15926,23349
6457,28995,5828
6458,33211,3810
6459,9303,19861
6460,5243,12338
6461,16922,4603
6462,20190,2049
6463,13161,18069
6464,23180,3057
6465,38323,7006
6466,22873,570
6467,31324,14701
6468,30537,12730
6469,29282,2609
6470,20301,19600
6471,7720,1973
6472,32226,23601
6473,29622,4870
6474,24892,19379
6475,36831,8715
6476,11347,22223
6477,9268,19915
6478,9703,1558
6479,16234,10400
6480,8837,12003
6481,31757,10551
6482,1421,18876
6483,11684,1604
6484,6461,8120
6485,2427,19518
6486,30072,17867
6487,30916,7317
6488,36053,17972
6489,35365,4159
6490,10728,13434
6491,28906,11420
6492,4002,15063
6493,28065,15701
6494,876,14936
6495,34832,7040
6496,29337,13861
6497,21470,16295
6498,28301,827
6499,28776,10352
6500,29638,5979
6501,37328,22086
6502,666,684
6503,13631,15591
6504,26092,9875
6505,25785,13758
6506,1351,21533
6507,29487,6099
6508,28775,728
6509,4956,19675
6510,1596,6829
6511,1296,23409
6512,30068,17269
6513,11761,3446
6514,38961,4776
6515,12202,11453
6516,16804,14476
6517,5043,15208
6518,29349,10010
6519,3752,17258
6520,10085,4728
6521,28163,5675
6522,5309,12091
6523,31814,20536
6524,10222,8510
6525,2878,22038
6526,18263,7928
6527,25936,19646
6528,34214,17713
6529,35825,14629
6530,34718,135
6531,14846,22205
6532,14815,13346
6533,30148,24420
6534,19334,10645
6535,7717,3980
6536,2978,8273
6537,10288,13656
6538,12061,17478
6539,17441,1570
6540,27855,74
6541,14297,22990
6542,38020,22547
6543,13954,17484
6544,8514,6305
6545,12831,12569
6546,9649,23727
6547,30754,10840
6548,9335,21036
6549,19430,18658
6550,11727,12666
6551,33654,23758
6552,11077,11102
6553,3611,12915
6554,22870,24972
6555,13405,6172
6556,26500,2839
6557,20966,6644
6558,8352,6110
6559,38127,24746
6560,29092,14207
6561,3795,507
6562,36169,21630
6563,25662,16393
6564,11912,3207
6565,38067,5834
6566,2867,6304
6567,18945,2288
6568,7844,8736
6569,12174,9470
6570,3815,11613
6571,38880,3158
6572,555,5962
6573,7419,17977
6574,26214,3435
6575,16458,16894
6576,34997,2311
6577,24882,8323
6578,30492,13385
6579,22344,20700
6580,84,1385
6581,27454,13403
6582,5156,10266
6583,32733,20687
6584,33298,11126
6585,9210,5586
6586,36113,7824
6587,23746,24791
6588,11351,3652
6589,13699,14978
6590,18450,9884
6591,430,15992
6592,35516,10612
6593,22431,8016
6594,31982,1901
6595,9412,18723
6596,1049,21014
6597,36668,10712
6598,39866,16185
6599,25713,21434
6600,16548,11780
6601,22555,19284
6602,5361,17104
6603,9141,8481
6604,5960,2021
6605,18476,14341
6606,23899,4222
6607,29618,16284
6608,31227,18375
6609,37744,21687
6610,13160,14160
6611,3377,15081
6612,30357,1555
6613,33919,14645
6614,3239,9667
6615,34276,9787
6616,25803,2124
6617,39017,17105
6618,636,2759
6619,18277,13127
6620,19270,24028
6621,19997,12036
6622,33319,17830
6623,33506,7439
6624,1448,16319
6625,13491,8946
6626,6350,17840
6627,39907,12525
6628,23428,2883
6629,137,22064
6630,21437,14553
6631,36088,3229
6632,5954,18481
6633,23288,5616
6634,14751,2423
6635,26414,10928
6636,7098,24804
6637,27421,17682
6638,4883,11136
6639,32328,9674
6640,24374,22889
6641,9786,24080
6642,2706,2884
6643,9019,4641
6644,32647,769
6645,15123,22643
6646,24059,6995
6647,16732,23081
6648,22688,480
6649,35740,6645
6650,18481,22684
6651,9682,15818
6652,26201,12952
6653,25687,7527
6654,28558,14878
6655,25560,5230
6656,10706,18335
6657,1069,5524
6658,39918,7583
6659,14559,13606
6660,39402,8112
6661,2522,8467
6662,31164,8274
6663,31464,4671
6664,13599,11782
6665,36341,12830
6666,22056,14927
6667,13747,3258
6668,124,6611
6669,34543,22677
6670,37772,6313
6671,22076,21126
6672,1371,17307
6673,23311,24576
6674,12925,1350
6675,11563,20129
6676,29796,20817
6677,12140,3989
6678,37194,11466
6679,1989,213
6680,27735,15927
6681,30730,24525
6682,19973,14270
6683,625,1860
6684,34882,17049
6685,26456,22093
6686,38470,21521
6687,10817,11657
6688,15032,6884
6689,36551,16650
6690,7197,12192
6691,33255,17596
6692,28217,16297
6693,37933,17665
6694,13249,24203
6695,26203,20698
6696,38569,10705
6697,19460,16965
6698,576,2643
6699,8796,11599
6700,25174,2180
6701,27297,1385
6702,16600,12064
6703,30734,1847
6704,3058,10783
6705,8362,16254
6706,9154,9265
6707,31409,19832
6708,13111,10176
6709,3696,13685
6710,13289,9908
6711,25558,8197
6712,5412,4983
6713,16575,19144
6714,32313,22870
6715,14083,3482
6716,5103,1439
6717,16348,9279
6718,4257,11910
6719,21821,23984
6720,3289,24006
6721,32590,11534
6722,32581,17352
6723,32301,6947
6724,21757,11630
6725,19807,4514
6726,35624,22676
6727,33769,24662
6728,19427,1001
6729,4166,11991
6730,14444,9286
6731,12542,11680
6732,31286,3171
6733,29296,8734
6734,30371,6282
6735,6812,18973
6736,6820,539
6737,21531,4030
6738,36354,22736
6739,39870,18356
6740,14452,3946
6741,29174,19674
6742,19620,24072
6743,29583,22186
6744,23596,20975
6745,7957,3133
6746,30089,7026
6747,17673,1906
6748,14454,2412
6749,21443,1638
6750,35851,6224
6751,34191,18545
6752,16120,7326
6753,7716,3709
6754,13617,14728
6755,35757,18199
6756,25500,16359
6757,4483,19548
6758,29160,9329
6759,7242,6752
6760,35299,19665
6761,18217,12694
6762,24402,19376
6763,6211,5187
6764,3956,21537
6765,34961,5434
6766,37376,12653
6767,24720,1902
6768,35208,1177
6769,14497,15998
6770,4626,4842
6771,36932,1159
6772,19132,4660
6773,32020,3920
6774,34476,7057
6775,27066,15392
6776,9665,8960
6777,2132,9946
6778,39576,10268
6779,10743,13797
6780,31565,21691
6781,20007,22844
6782,2909,24621
6783,39363,16750
6784,11614,20762
6785,25907,3472
6786,25481,15376
6787,16286,15047
6788,22109,9746
6789,6774,21689
6790,1850,14961
6791,34036,326
6792,10863,18621
6793,38036,4567
6794,25967,12724
6795,6504,12396
6796,288,8989
6797,31869,23752
6798,16303,10214
6799,35917,5905
6800,2683,14616
6801,20798,24099
6802,13547,17863
6803,6770,15610
6804,12294,11500
6805,36066,21469
6806,6278,4415
6807,15794,15916
6808,23016,16414
6809,32623,22649
6810,37630,8696
6811,4969,21413
6812,36679,19667
6813,33028,1818
6814,16950,24862
6815,18576,22689
6816,38578,17770
6817,20977,8890
6818,19963,23951
6819,14925,6368
6820,11587,22315
6821,19268,24968
6822,6736,11934
6823,12760,7754
6824,15059,11724
6825,12678,12026
6826,11040,12824
6827,27381,24249
6828,1838,18660
6829,28322,20298
6830,24212,4746
6831,22972,9392
6832,37111,15901
6833,27727,1274
6834,32018,7566
6835,18464,21419
6836,38379,3445
6837,21310,7753
6838,1531,20767
6839,36808,10801
6840,10211,12419
6841,16399,21361
6842,10428,11982
6843,9900,22024
6844,4571,18037
6845,39303,21359
6846,11769,3428
6847,36714,13947
6848,38745,23393
6849,16698,12177
6850,4972,9964
6851,37212,15048
6852,6069,17704
6853,30751,14069
6854,3036,19703
6855,16895,17384
6856,11478,16900
6857,10211,20476
6858,18373,21869
6859,18040,20112
6860,23626,18858
6861,13027,7100
6862,34855,9819
6863,36790,17671
6864,36438,20029
6865,17702,22874
6866,35803,17173
6867,31716,21196
6868,31109,11358
6869,15271,24807
6870,8165,13203
6871,25868,20286
6872,3566,1856
6873,26880,3682
6874,20524,8706
6875,28601,17184
6876,9774,5931
6877,19295,3709
6878,35821,9019
6879,14831,21228
6880,25197,15003
6881,31216,300
6882,36311,19404
6883,16603,13932
6884,28140,15981
6885,3738,16023
6886,31012,23500
6887,39249,20711
6888,39582,8018
6889,13785,22158
6890,33082,7812
6891,33664,24826
6892,2953,18790
6893,4322,16578
6894,9325,14815
6895,35476,7223
6896,19429,16569
6897,24996,17899
6898,38912,6928
6899,6863,24358
6900,36846,7353
6901,18050,22778
6902,14006,12771
6903,5085,17172
6904,14236,22911
6905,7155,23877
6906,21255,8575
6907,222,17440
6908,18190,15591
6909,9744,14642
6910,816,6178
6911,15456,6308
6912,32859,5348
6913,20149,3509
6914,37557,14614
6915,25916,15351
6916,934,12149
6917,17295,2948
6918,7440,19584
6919,27623,9543
6920,25792,5343
6921,3681,2286
6922,26517,3517
6923,39695,9519
6924,25776,8268
6925,35812,572
6926,37940,2302
6927,180,10748
6928,8061,8862
6929,17586,6945
6930,18253,4486
6931,7616,8119
6932,27958,4785
6933,11046,5773
6934,30783,16710
6935,20327,1226
6936,17175,13921
6937,7047,6822
6938,16569,18561
6939,6821,19518
6940,14603,16938
6941,39312,7051
6942,31065,19956
6943,14960,7425
6944,5024,8881
6945,9013,24060
6946,37384,21235
6947,32619,23055
6948,27486,18251
6949,19283,9441
6950,2416,19103
6951,38988,11793
6952,32500,9378
6953,30795,6349
6954,14785,12549
6955,26572,9327
6956,14859,17754
6957,6147,5061
6958,28202,839
6959,37033,4502
6960,14603,890
6961,20419,24923
6962,13740,17852
6963,9486,12538
6964,12395,16678
6965,10976,11087
6966,20502,16703
6967,10609,891
6968,33575,23542
6969,31607,4607
6970,8606,16511
6971,1122,21394
6972,27819,10877
6973,31920,10227
6974,7221,22386
6975,30907,4337
6976,35581,17948
6977,32612,19934
6978,1152,9629
6979,16723,19968
6980,32104,11416
6981,17677,14062
6982,36182,6842
6983,29538,4964
6984,6933,7370
6985,16475,24643
6986,38715,9698
6987,25872,3358
6988,35599,24058
6989,15095,19281
6990,38738,18832
6991,20563,4818
6992,29280,3106
6993,14336,3682
6994,11725,12319
6995,31149,23928
6996,6442,24611
6997,7711,9109
6998,27291,20327
6999,6080,17427
7000,8774,19545
7001,10447,3428
7002,28894,1378
7003,17410,16024
7004,30523,22554
7005,11140,3129
7006,6309,20902
7007,21805,6480
7008,15627,11106
7009,35726,14217
7010,1699,5436
7011,35552,3018
7012,28221,5983
7013,3657,6664
7014,14670,9894
7015,33221,23795
7016,12612,18197
