id,artista_id,titulo,genero
8528,21621,Song Title 08528,Metal
8529,2897,Song Title 08529,Rock
8530,19929,Song Title 08530,Classical
8531,12888,Song Title 08531,Pop
8532,5245,Song Title 08532,Jazz
8533,10970,Song Title 08533,Classical
8534,4855,Song Title 08534,Classical
8535,13281,Song Title 08535,Pop
8536,20764,Song Title 08536,Metal
8537,1741,Song Title 08537,Indie
8538,4278,Song Title 08538,Jazz
8539,23238,Song Title 08539,Indie
8540,19794,Song Title 08540,Pop
8541,15780,Song Title 08541,Classical
8542,3124,Song Title 08542,Electronic
8543,14691,Song Title 08543,Jazz
8544,5808,Song Title 08544,Jazz
8545,10472,Song Title 08545,Rock
8546,323,Song Title 08546,Jazz
8547,10137,Song Title 08547,Classical
8548,5403,Song Title 08548,Jazz
8549,8726,Song Title 08549,Metal
8550,23808,Song Title 08550,R&B
8551,21791,Song Title 08551,Jazz
8552,1601,Song Title 08552,Rock
8553,21926,Song Title 08553,Pop
8554,18421,Song Title 08554,Pop
8555,15543,Song Title 08555,Electronic
8556,21480,Song Title 08556,Pop
8557,21894,Song Title 08557,Rock
8558,4411,Song Title 08558,R&B
8559,10262,Song Title 08559,Indie
8560,17438,Song Title 08560,Hip-Hop
8561,2270,Song Title 08561,Indie
8562,8196,Song Title 08562,Indie
8563,18957,Song Title 08563,R&B
8564,2703,Song Title 08564,Metal
8565,13648,Song Title 08565,Rock
8566,993,Song Title 08566,Rock
8567,19901,Song Title 08567,Jazz
8568,2146,Song Title 08568,R&B
8569,12071,Song Title 08569,Indie
8570,16704,Song Title 08570,Pop
8571,10836,Song Title 08571,Classical
8572,23507,Song Title 08572,Classical
8573,19851,Song Title 08573,Classical
8574,22079,Song Title 08574,Indie
8575,72,Song Title 08575,R&B
8576,21885,Song Title 08576,Indie
8577,19259,Song Title 08577,Jazz
8578,18104,Song Title 08578,Classical
8579,7416,Song Title 08579,Classical
8580,19664,Song Title 08580,Rock
8581,10503,Song Title 08581,R&B
8582,15429,Song Title 08582,Rock
8583,10037,Song Title 08583,Hip-Hop
8584,10367,Song Title 08584,R&B
8585,6024,Song Title 08585,Indie
8586,58,Song Title 08586,Rock
8587,16141,Song Title 08587,Jazz
8588,2006,Song Title 08588,Classical
8589,8197,Song Title 08589,Indie
8590,1072,Song Title 08590,Pop
8591,23985,Song Title 08591,Pop
8592,18664,Song Title 08592,Hip-Hop
8593,14175,Song Title 08593,Classical
8594,14665,Song Title 08594,Hip-Hop
8595,7788,Song Title 08595,R&B
8596,16159,Song Title 08596,Jazz
8597,17560,Song Title 08597,Indie
8598,11062,Song Title 08598,Pop
8599,7936,Song Title 08599,Electronic
8600,217,Song Title 08600,Jazz
8601,14089,Song Title 08601,Jazz
8602,19353,Song Title 08602,Jazz
8603,13500,Song Title 08603,R&B
8604,21915,Song Title 08604,Metal
8605,7877,Song Title 08605,Classical
8606,17034,Song Title 08606,Classical
8607,17859,Song Title 08607,R&B
8608,19937,Song Title 08608,Indie
8609,19402,Song Title 08609,Pop
8610,9411,Song Title 08610,Electronic
8611,21350,Song Title 08611,Hip-Hop
8612,1233,Song Title 08612,Rock
8613,200,Song Title 08613,Indie
8614,2865,Song Title 08614,Pop
8615,13999,Song Title 08615,Hip-Hop
8616,7382,Song Title 08616,Hip-Hop
8617,23004,Song Title 08617,Rock
8618,3977,Song Title 08618,Indie
8619,20788,Song Title 08619,Metal
8620,6550,Song Title 08620,Pop
8621,7572,Song Title 08621,Electronic
8622,16688,Song Title 08622,Indie
8623,22190,Song Title 08623,Hip-Hop
8624,5409,Song Title 08624,Pop
8625,13846,Song Title 08625,Metal
8626,15795,Song Title 08626,Jazz
8627,12860,Song Title 08627,Electronic
8628,11183,Song Title 08628,Rock
8629,12652,Song Title 08629,Indie
8630,21885,Song Title 08630,Classical
8631,12032,Song Title 08631,Electronic
8632,9836,Song Title 08632,Jazz
8633,1830,Song Title 08633,Hip-Hop
8634,9700,Song Title 08634,Metal
8635,23314,Song Title 08635,Indie
8636,14912,Song Title 08636,Rock
8637,1392,Song Title 08637,Classical
8638,24071,Song Title 08638,Classical
8639,20858,Song Title 08639,Rock
8640,23701,Song Title 08640,Pop
8641,7400,Song Title 08641,Jazz
8642,15547,Song Title 08642,Pop
8643,8026,Song Title 08643,Hip-Hop
8644,5109,Song Title 08644,Electronic
8645,8063,Song Title 08645,Classical
8646,7260,Song Title 08646,Pop
8647,1416,Song Title 08647,Indie
8648,5111,Song Title 08648,Metal
8649,12323,Song Title 08649,Indie
8650,4138,Song Title 08650,R&B
8651,2243,Song Title 08651,Indie
8652,20853,Song Title 08652,Rock
8653,16906,Song Title 08653,Jazz
8654,11184,Song Title 08654,Indie
8655,22344,Song Title 08655,Classical
8656,21670,Song Title 08656,Pop
8657,23760,Song Title 08657,Classical
8658,13424,Song Title 08658,Indie
8659,890,Song Title 08659,Hip-Hop
8660,22576,Song Title 08660,Indie
8661,22743,Song Title 08661,Jazz
8662,14974,Song Title 08662,R&B
8663,3062,Song Title 08663,Electronic
8664,14019,Song Title 08664,Indie
8665,9691,Song Title 08665,Electronic
8666,8557,Song Title 08666,Pop
8667,23970,Song Title 08667,Indie
8668,6163,Song Title 08668,Electronic
8669,2134,Song Title 08669,Metal
8670,17424,Song Title 08670,Rock
8671,23650,Song Title 08671,Electronic
8672,23202,Song Title 08672,Hip-Hop
8673,6430,Song Title 08673,R&B
8674,1616,Song Title 08674,Electronic
8675,10172,Song Title 08675,Jazz
8676,2535,Song Title 08676,Jazz
8677,24073,Song Title 08677,R&B
8678,2771,Song Title 08678,Jazz
8679,22098,Song Title 08679,R&B
8680,1452,Song Title 08680,Classical
8681,6881,Song Title 08681,Metal
8682,774,Song Title 08682,Pop
8683,4980,Song Title 08683,R&B
8684,23913,Song Title 08684,Rock
8685,537,Song Title 08685,Indie
8686,13258,Song Title 08686,Metal
8687,22399,Song Title 08687,R&B
8688,2766,Song Title 08688,Pop
8689,19950,Song Title 08689,Metal
8690,3684,Song Title 08690,Electronic
8691,1214,Song Title 08691,Electronic
8692,18016,Song Title 08692,Hip-Hop
8693,2955,Song Title 08693,Pop
8694,23899,Song Title 08694,Hip-Hop
8695,13749,Song Title 08695,Rock
8696,19120,Song Title 08696,Electronic
8697,14710,Song Title 08697,Jazz
8698,4655,Song Title 08698,Pop
8699,8596,Song Title 08699,Classical
8700,12038,Song Title 08700,Classical
8701,3797,Song Title 08701,Metal
8702,24260,Song Title 08702,Indie
8703,278,Song Title 08703,Hip-Hop
8704,21605,Song Title 08704,Classical
8705,23273,Song Title 08705,Electronic
8706,8290,Song Title 08706,R&B
8707,22763,Song Title 08707,Pop
8708,5963,Song Title 08708,Pop
8709,21368,Song Title 08709,Metal
8710,13166,Song Title 08710,Rock
8711,13110,Song Title 08711,Hip-Hop
8712,22419,Song Title 08712,Classical
8713,11273,Song Title 08713,Classical
8714,17526,Song Title 08714,Classical
8715,18291,Song Title 08715,Hip-Hop
8716,23201,Song Title 08716,Electronic
8717,18132,Song Title 08717,Hip-Hop
8718,5888,Song Title 08718,R&B
8719,5181,Song Title 08719,Electronic
8720,9428,Song Title 08720,Jazz
8721,15381,Song Title 08721,Indie
8722,18457,Song Title 08722,Rock
8723,132,Song Title 08723,Indie
8724,1661,Song Title 08724,Jazz
8725,24752,Song Title 08725,Pop
8726,22599,Song Title 08726,Electronic
8727,12625,Song Title 08727,Classical
8728,10733,Song Title 08728,Classical
8729,3677,Song Title 08729,R&B
8730,18182,Song Title 08730,R&B
8731,17142,Song Title 08731,Pop
8732,9115,Song Title 08732,Pop
8733,6512,Song Title 08733,Hip-Hop
8734,230,Song Title 08734,Classical
8735,18603,Song Title 08735,Classical
8736,22065,Song Title 08736,R&B
8737,553,Song Title 08737,Pop
8738,16436,Song Title 08738,Classical
8739,21095,Song Title 08739,Indie
8740,23042,Song Title 08740,Pop
8741,22131,Song Title 08741,Pop
8742,18425,Song Title 08742,Metal
8743,16950,Song Title 08743,Electronic
8744,16683,Song Title 08744,Classical
8745,18528,Song Title 08745,Classical
8746,4249,Song Title 08746,Jazz
8747,13046,Song Title 08747,Pop
8748,15124,Song Title 08748,Indie
8749,23786,Song Title 08749,Hip-Hop
8750,1057,Song Title 08750,Jazz
8751,15296,Song Title 08751,Jazz
8752,4289,Song Title 08752,Rock
8753,20747,Song Title 08753,Indie
8754,8159,Song Title 08754,Rock
8755,4106,Song Title 08755,Hip-Hop
8756,18717,Song Title 08756,Hip-Hop
8757,6969,Song Title 08757,Electronic
8758,23210,Song Title 08758,Indie
8759,8519,Song Title 08759,Indie
8760,5276,Song Title 08760,Electronic
8761,13046,Song Title 08761,Electronic
8762,15082,Song Title 08762,Classical
8763,14305,Song Title 08763,Classical
8764,23765,Song Title 08764,Jazz
8765,16052,Song Title 08765,Jazz
8766,16065,Song Title 08766,Jazz
8767,3691,Song Title 08767,Hip-Hop
8768,19107,Song Title 08768,Metal
8769,11380,Song Title 08769,Metal
8770,20094,Song Title 08770,R&B
8771,4143,Song Title 08771,Indie
8772,6605,Song Title 08772,Hip-Hop
8773,10015,Song Title 08773,Hip-Hop
8774,20379,Song Title 08774,Indie
8775,16140,Song Title 08775,Jazz
8776,1883,Song Title 08776,Indie
8777,20901,Song Title 08777,Electronic
8778,434,Song Title 08778,Jazz
8779,22850,Song Title 08779,Hip-Hop
8780,16351,Song Title 08780,Classical
8781,21311,Song Title 08781,Hip-Hop
8782,8519,Song Title 08782,Jazz
8783,13663,Song Title 08783,Indie
8784,15751,Song Title 08784,Hip-Hop
8785,18396,Song Title 08785,Metal
8786,9435,Song Title 08786,Metal
8787,17893,Song Title 08787,Indie
8788,15587,Song Title 08788,Classical
8789,10266,Song Title 08789,Rock
8790,9383,Song Title 08790,Indie
8791,5711,Song Title 08791,Pop
8792,6264,Song Title 08792,Jazz
8793,5522,Song Title 08793,Electronic
8794,854,Song Title 08794,Hip-Hop
8795,9368,Song Title 08795,Electronic
8796,14734,Song Title 08796,Rock
8797,12912,Song Title 08797,Pop
8798,12485,Song Title 08798,Electronic
8799,24051,Song Title 08799,R&B
8800,2269,Song Title 08800,Electronic
8801,23661,Song Title 08801,Jazz
8802,16632,Song Title 08802,Metal
8803,8553,Song Title 08803,Pop
8804,18562,Song Title 08804,Hip-Hop
8805,15539,Song Title 08805,Metal
8806,7902,Song Title 08806,Pop
8807,16746,Song Title 08807,Hip-Hop
8808,20507,Song Title 08808,Hip-Hop
8809,7287,Song Title 08809,Hip-Hop
8810,15406,Song Title 08810,Metal
8811,12612,Song Title 08811,Electronic
8812,19979,Song Title 08812,Electronic
8813,7903,Song Title 08813,Rock
8814,24712,Song Title 08814,Jazz
8815,17250,Song Title 08815,Classical
8816,21420,Song Title 08816,Jazz
8817,9867,Song Title 08817,Electronic
8818,15463,Song Title 08818,Electronic
8819,23080,Song Title 08819,R&B
8820,17557,Song Title 08820,Indie
8821,230,Song Title 08821,Metal
8822,14364,Song Title 08822,Pop
8823,6858,Song Title 08823,Pop
8824,20432,Song Title 08824,Pop
8825,4918,Song Title 08825,Hip-Hop
8826,24658,Song Title 08826,Electronic
8827,1504,Song Title 08827,Jazz
8828,9429,Song Title 08828,Metal
8829,10423,Song Title 08829,Classical
8830,17976,Song Title 08830,Classical
8831,21817,Song Title 08831,Hip-Hop
8832,13966,Song Title 08832,Jazz
8833,8193,Song Title 08833,Indie
8834,9048,Song Title 08834,Electronic
8835,24442,Song Title 08835,Rock
8836,15546,Song Title 08836,Classical
8837,1489,Song Title 08837,Jazz
8838,23936,Song Title 08838,Classical
8839,12241,Song Title 08839,Metal
8840,7261,Song Title 08840,Classical
8841,9542,Song Title 08841,Hip-Hop
8842,3178,Song Title 08842,Classical
8843,4178,Song Title 08843,R&B
8844,18657,Song Title 08844,Pop
8845,3819,Song Title 08845,R&B
8846,15881,Song Title 08846,Classical
8847,10030,Song Title 08847,Pop
8848,23820,Song Title 08848,R&B
8849,119,Song Title 08849,Pop
8850,13328,Song Title 08850,Metal
8851,16564,Song Title 08851,R&B
8852,11461,Song Title 08852,Classical
8853,7442,Song Title 08853,Electronic
8854,10711,Song Title 08854,Indie
8855,22624,Song Title 08855,R&B
8856,10519,Song Title 08856,Electronic
8857,11210,Song Title 08857,Rock
8858,8677,Song Title 08858,Hip-Hop
8859,16034,Song Title 08859,Pop
8860,14003,Song Title 08860,Indie
8861,10835,Song Title 08861,Pop
8862,11537,Song Title 08862,Rock
8863,679,Song Title 08863,Indie
8864,8039,Song Title 08864,Electronic
8865,15940,Song Title 08865,Classical
8866,286,Song Title 08866,Hip-Hop
8867,20238,Song Title 08867,Classical
8868,20253,Song Title 08868,Indie
8869,24347,Song Title 08869,R&B
8870,22795,Song Title 08870,Rock
8871,5836,Song Title 08871,Metal
8872,8593,Song Title 08872,Metal
8873,12683,Song Title 08873,Metal
8874,24687,Song Title 08874,Electronic
8875,19500,Song Title 08875,Indie
8876,5767,Song Title 08876,Electronic
8877,14743,Song Title 08877,Classical
8878,13327,Song Title 08878,Indie
8879,6616,Song Title 08879,Classical
8880,16406,Song Title 08880,Indie
8881,16765,Song Title 08881,Indie
8882,24251,Song Title 08882,Hip-Hop
8883,8315,Song Title 08883,Classical
8884,22670,Song Title 08884,Jazz
8885,20957,Song Title 08885,Pop
8886,5522,Song Title 08886,Pop
8887,22267,Song Title 08887,Electronic
8888,1701,Song Title 08888,Classical
8889,23019,Song Title 08889,Rock
8890,12114,Song Title 08890,Pop
8891,16620,Song Title 08891,Pop
8892,18891,Song Title 08892,Jazz
8893,20344,Song Title 08893,Hip-Hop
8894,4205,Song Title 08894,Classical
8895,20139,Song Title 08895,Indie
8896,8594,Song Title 08896,R&B
8897,17626,Song Title 08897,Hip-Hop
8898,2752,Song Title 08898,Classical
8899,2463,Song Title 08899,Hip-Hop
8900,2216,Song Title 08900,Jazz
8901,9440,Song Title 08901,Hip-Hop
8902,4797,Song Title 08902,Jazz
8903,191,Song Title 08903,Jazz
8904,10682,Song Title 08904,Indie
8905,8224,Song Title 08905,Indie
8906,18952,Song Title 08906,Pop
8907,24755,Song Title 08907,Classical
8908,1250,Song Title 08908,R&B
8909,2090,Song Title 08909,Jazz
8910,3924,Song Title 08910,Hip-Hop
8911,18442,Song Title 08911,Pop
8912,19773,Song Title 08912,Electronic
8913,15540,Song Title 08913,Rock
8914,13621,Song Title 08914,Indie
8915,7882,Song Title 08915,Rock
8916,8416,Song Title 08916,Pop
8917,8788,Song Title 08917,Rock
8918,19535,Song Title 08918,Classical
8919,1342,Song Title 08919,Classical
8920,16306,Song Title 08920,Hip-Hop
8921,11533,Song Title 08921,Indie
8922,7671,Song Title 08922,Hip-Hop
8923,10193,Song Title 08923,Classical
8924,18738,Song Title 08924,Metal
8925,2359,Song Title 08925,Classical
8926,16745,Song Title 08926,Hip-Hop
8927,24968,Song Title 08927,Classical
8928,11393,Song Title 08928,R&B
8929,12391,Song Title 08929,R&B
8930,20204,Song Title 08930,Jazz
8931,2133,Song Title 08931,Electronic
8932,1640,Song Title 08932,Electronic
8933,6749,Song Title 08933,Jazz
8934,23498,Song Title 08934,Jazz
8935,23132,Song Title 08935,Classical
8936,21469,Song Title 08936,Metal
8937,884,Song Title 08937,Indie
8938,22587,Song Title 08938,Indie
8939,2873,Song Title 08939,Metal
8940,12279,Song Title 08940,Metal
8941,5829,Song Title 08941,Electronic
8942,7283,Song Title 08942,R&B
8943,1199,Song Title 08943,Metal
8944,20022,Song Title 08944,Rock
8945,12711,Song Title 08945,Pop
8946,22358,Song Title 08946,Indie
8947,21496,Song Title 08947,Hip-Hop
8948,17492,Song Title 08948,Metal
8949,15857,Song Title 08949,Classical
8950,4379,Song Title 08950,Electronic
8951,12740,Song Title 08951,Hip-Hop
8952,21576,Song Title 08952,Pop
8953,17465,Song Title 08953,Rock
8954,21926,Song Title 08954,Indie
8955,1774,Song Title 08955,Electronic
8956,576,Song Title 08956,Classical
8957,11337,Song Title 08957,Rock
8958,1579,Song Title 08958,Electronic
8959,17405,Song Title 08959,Indie
8960,20385,Song Title 08960,Hip-Hop
8961,2756,Song Title 08961,R&B
8962,16176,Song Title 08962,R&B
8963,10648,Song Title 08963,Metal
8964,21442,Song Title 08964,Indie
8965,3873,Song Title 08965,Hip-Hop
8966,9523,Song Title 08966,Rock
8967,4941,Song Title 08967,Rock
8968,12276,Song Title 08968,Hip-Hop
8969,19126,Song Title 08969,Rock
8970,4535,Song Title 08970,Electronic
8971,1517,Song Title 08971,Classical
8972,1239,Song Title 08972,Jazz
8973,5729,Song Title 08973,Metal
8974,21685,Song Title 08974,Classical
8975,5324,Song Title 08975,Metal
8976,1469,Song Title 08976,Rock
8977,7292,Song Title 08977,Jazz
8978,21866,Song Title 08978,Electronic
8979,4326,Song Title 08979,Electronic
8980,21633,Song Title 08980,Pop
8981,22949,Song Title 08981,Indie
8982,5357,Song Title 08982,Hip-Hop
8983,23769,Song Title 08983,Rock
8984,23931,Song Title 08984,Pop
8985,5429,Song Title 08985,Electronic
8986,2126,Song Title 08986,Rock
8987,451,Song Title 08987,Classical
8988,11544,Song Title 08988,Metal
8989,358,Song Title 08989,Rock
8990,23736,Song Title 08990,Electronic
8991,271,Song Title 08991,Indie
8992,24195,Song Title 08992,Pop
8993,17706,Song Title 08993,Hip-Hop
8994,7405,Song Title 08994,Electronic
8995,17875,Song Title 08995,Hip-Hop
8996,128,Song Title 08996,Rock
8997,276,Song Title 08997,Metal
8998,8536,Song Title 08998,Rock
8999,71,Song Title 08999,Indie
9000,14377,Song Title 09000,Metal
9001,15731,Song Title 09001,Electronic
9002,23545,Song Title 09002,Classical
9003,3044,Song Title 09003,Metal
9004,6785,Song Title 09004,Jazz
9005,22776,Song Title 09005,Indie
9006,18192,Song Title 09006,R&B
9007,10924,Song Title 09007,Hip-Hop
9008,12186,Song Title 09008,Rock
9009,1558,Song Title 09009,Pop
9010,10621,Song Title 09010,Rock
9011,19704,Song Title 09011,Metal
9012,13329,Song Title 09012,Rock
9013,22755,Song Title 09013,Rock
9014,18418,Song Title 09014,Indie
9015,9579,Song Title 09015,Electronic
9016,16453,Song Title 09016,Hip-Hop
9017,10987,Song Title 09017,Indie
9018,14301,Song Title 09018,Metal
9019,16660,Song Title 09019,Metal
9020,5630,Song Title 09020,Pop
9021,22445,Song Title 09021,Electronic
9022,1010,Song Title 09022,Rock
9023,15334,Song Title 09023,Indie
9024,20565,Song Title 09024,Rock
9025,12869,Song Title 09025,Metal
9026,20240,Song Title 09026,Rock
9027,17966,Song Title 09027,Metal
9028,8815,Song Title 09028,Pop
9029,7953,Song Title 09029,Pop
9030,1947,Song Title 09030,Indie
9031,7260,Song Title 09031,Classical
9032,16821,Song Title 09032,Classical
9033,149,Song Title 09033,Pop
9034,11328,Song Title 09034,Metal
9035,5408,Song Title 09035,Pop
9036,262,Song Title 09036,Indie
9037,8366,Song Title 09037,Hip-Hop
9038,23155,Song Title 09038,Classical
9039,19996,Song Title 09039,Metal
9040,13558,Song Title 09040,Electronic
9041,16831,Song Title 09041,Jazz
9042,4519,Song Title 09042,Hip-Hop
9043,16892,Song Title 09043,Metal
9044,20035,Song Title 09044,Indie
9045,1578,Song Title 09045,Pop
9046,24798,Song Title 09046,Jazz
9047,20955,Song Title 09047,Pop
9048,14102,Song Title 09048,Rock
9049,14370,Song Title 09049,Classical
9050,17664,Song Title 09050,Hip-Hop
9051,18397,Song Title 09051,R&B
9052,2378,Song Title 09052,Rock
9053,6490,Song Title 09053,Electronic
9054,6428,Song Title 09054,Electronic
9055,3856,Song Title 09055,Metal
9056,14800,Song Title 09056,Rock
9057,13620,Song Title 09057,Jazz
9058,23360,Song Title 09058,Jazz
9059,7769,Song Title 09059,Pop
9060,14355,Song Title 09060,Rock
9061,5196,Song Title 09061,Hip-Hop
9062,1335,Song Title 09062,R&B
9063,24962,Song Title 09063,R&B
9064,3028,Song Title 09064,Indie
9065,5857,Song Title 09065,Electronic
9066,17266,Song Title 09066,Classical
9067,3260,Song Title 09067,Classical
9068,14899,Song Title 09068,Electronic
9069,23166,Song Title 09069,Metal
9070,6971,Song Title 09070,Pop
9071,4702,Song Title 09071,Jazz
9072,11757,Song Title 09072,Hip-Hop
9073,21742,Song Title 09073,Jazz
9074,20292,Song Title 09074,Pop
9075,15617,Song Title 09075,Metal
9076,27,Song Title 09076,Jazz
9077,19995,Song Title 09077,Metal
9078,19951,Song Title 09078,Rock
9079,2704,Song Title 09079,Jazz
9080,13851,Song Title 09080,Pop
9081,13890,Song Title 09081,Classical
9082,14262,Song Title 09082,Pop
9083,21996,Song Title 09083,Hip-Hop
9084,22764,Song Title 09084,Indie
9085,7913,Song Title 09085,Indie
9086,12876,Song Title 09086,Jazz
9087,7343,Song Title 09087,Pop
9088,23204,Song Title 09088,Electronic
9089,13503,Song Title 09089,Classical
9090,8739,Song Title 09090,Pop
9091,10576,Song Title 09091,Metal
9092,525,Song Title 09092,Classical
9093,13771,Song Title 09093,Jazz
9094,8387,Song Title 09094,Classical
9095,24185,Song Title 09095,Indie
9096,616,Song Title 09096,Classical
