user_id,nombre_artistico,genero_principal
15058,Tanner York,Blues
15067,Paul Smith,R&B
15077,Jennifer Robinson,Jazz
15080,Danielle Rhodes,Pop
15085,Jennifer Norton,Hip Hop
15088,Dawn Cobb,Rock
15091,David Gray,Hip Hop
15093,Benjamin Cummings,Metal
15094,Gregory Davenport,Electronic
15096,Sandra Phillips,Pop
15097,Amy Frazier,Metal
15107,Anthony Davis,Country
15109,Brad Wallace,Folk
15110,Katie Sloan,Reggae
15116,John Terrell,Folk
15120,Anthony Gray,Rock
15124,Tammie Brown,Classical
15127,Norma Molina,Blues
15129,Joseph Booth,Blues
15132,Anthony Ward,Metal
15133,Ryan Goodman,Rock
15134,Carla Russo,Pop
15135,Lauren Banks,Metal
15136,Bianca Anderson,Country
15138,Yesenia Austin,Blues
15140,Rebecca Burns,R&B
15148,Heather Rodriguez,R&B
15154,Lacey Green,Rock
15163,Brad Thompson,Rock
15168,Karen Schmidt,Blues
15170,Shelby Thompson,Metal
15174,Tonya Butler,Electronic
15179,Cody Johnson,Country
15180,Sandra Tapia,Jazz
15183,Brittany Burns,Classical
15185,Meagan Barber,R&B
15188,Lori Murphy,Rock
15194,Malik Acevedo,R&B
15195,John Garcia,Jazz
15203,Fred Rogers,Rock
15206,Julian Martin,Classical
15207,Jonathan Chaney,Folk
15209,Shannon Johnston,Metal
15215,Anthony Peterson,Folk
15219,Laura Bailey,Blues
15224,Jennifer Gray,Blues
15225,Andrew Morgan,R&B
15227,Blake Hansen,Jazz
15231,Erica Carroll,Reggae
15232,Michael Harris,Hip Hop
15238,Kyle Nelson,Jazz
15240,Bryan Moore,Classical
15242,Lisa Martin,Country
15245,Ashley Parker,Metal
15246,Chloe Solis,Jazz
15248,Meghan Fry,Classical
15249,Darrell Allen,Rock
15252,Eugene Soto,Blues
15254,James Johnson,Metal
15258,Cody Williams,Classical
15269,Francisco Malone,Pop
15273,Christine Esparza,Electronic
15274,Alex Ball,Electronic
15275,Rebecca Stanton,Jazz
15276,Sherry Smith,Hip Hop
15278,Richard Ramirez,Electronic
15281,Brittany Price,Blues
15284,Michelle White,Country
15288,Shannon Kent,Pop
15289,Michael Vang,Folk
15292,Jonathan Brown,R&B
15293,Jonathan Lynch,Metal
15296,Jonathan Golden,Rock
15303,Alicia Higgins,Reggae
15304,Christopher Miller,Folk
15306,Tammy Reyes,R&B
15310,Stephanie Fisher,Country
15311,Kara Pearson,Blues
15314,Cheryl Lopez,Folk
15320,Christopher Wood,Hip Hop
15324,Ashley Wood,Classical
15325,James Brown,Hip Hop
15326,Sherri Wagner,Metal
15328,Pamela Brown,Pop
15331,Jenna Hood,Electronic
15334,Carl Perez,Pop
15340,Wendy Hamilton,Reggae
15344,Dana Hernandez,Jazz
15346,Lisa Mcclain,Metal
15348,Bonnie Gray,Jazz
15351,Deborah Diaz,Reggae
15354,April Hess,Rock
15356,David Williams,Blues
15358,John Anderson,Metal
15360,Kathryn Gomez,Country
15361,David Oconnor,Jazz
15362,Sarah Preston,Electronic
15363,Maria Brown,Rock
15366,Benjamin Brown,Reggae
15368,Shirley Clark,Rock
15369,Jennifer Erickson,Hip Hop
15370,James Carter,Rock
15371,Douglas Brown,Rock
15374,Brandon Buckley,Reggae
15377,Diana Conley,Blues
15380,Michael Ritter,Pop
15381,Julie Strickland,Jazz
15382,Victoria Webb,Classical
15383,Aaron Chan,Hip Hop
15386,Jonathan Rodriguez,Reggae
15390,Victor Davies,Pop
15391,Clayton Cunningham,Classical
15394,Joseph Johnson,Pop
15398,Phillip Holloway,Rock
15399,Luis Nelson,Country
15402,Rachel Peterson,Rock
15403,Matthew Jimenez,Pop
15404,Brandon Ferguson,Hip Hop
15407,Mary Fox,Country
15408,Rachel Cline,Classical
15414,Christopher Fitzpatrick,Pop
15417,Patricia May,Folk
15418,Manuel Bishop,Reggae
15419,Lori Stewart,Classical
15422,Angela Benson,Reggae
15423,Crystal Hines,Reggae
15424,Jennifer Davis,R&B
15426,Shawn Lowe,Blues
15429,Kristin Parks,Blues
15434,Leonard Day,Electronic
15436,Luis Erickson,Electronic
15438,Troy Robinson,Folk
15441,Corey Powers,Blues
15445,Phillip Johnson,Reggae
15446,Charles Franco,Country
15448,Steve Crosby,Hip Hop
15451,Aaron Anderson,Jazz
15455,Amy Rodriguez,Hip Hop
15459,Samantha Peterson,Classical
15460,Stephanie Petersen,Folk
15462,Sharon Jacobs,R&B
15467,Albert Smith,Pop
15468,Michael Mccann,Electronic
15474,Gregory Johnson,Rock
15476,Richard Gray,Rock
15477,James Cuevas,R&B
15483,Danny Smith,Jazz
15486,Kristina Potter,Classical
15487,Christopher Jennings,Pop
15488,Christopher Doyle,Blues
15490,Karen Hill,Hip Hop
15491,Laura Salinas,R&B
15493,Erika Dickerson,Electronic
15502,Kristen Wade,Blues
15504,Claire Hughes,Reggae
15513,David Frye,Blues
15516,Christina Flores,Classical
15518,Logan Doyle,Reggae
15520,Allison Collins,R&B
15531,David Kline,Country
15536,David Myers,Country
15539,Bradley Jones,Folk
15541,Michael Pierce,Blues
15544,Diane Sims,Classical
15552,Matthew Spears,Reggae
15557,Linda Phillips,Pop
15558,Lori Williams,Hip Hop
15559,Samuel Cox,Blues
15568,Steven Hawkins,Folk
15572,Edward Norman,Metal
15575,Amy Brewer,Folk
15576,Rachel Lawrence,Jazz
15578,Katie Christian,Rock
15580,Danny Snyder,R&B
15585,Jeffrey Moore,Country
15588,Betty Jones,Hip Hop
15591,Dawn Beck,Folk
15596,Adrian Cole,Reggae
15600,Luis Wolfe,Classical
15603,Cassie Nguyen,Jazz
15605,Matthew Moore,Rock
15607,Donald Fleming,Hip Hop
15609,Pamela Hart,Jazz
15610,Anna Simmons,Country
15612,Brandon Thomas,Hip Hop
15615,John Washington,Hip Hop
15618,Robert Warren,Reggae
15623,Brittany Mosley,Classical
15624,Adam Salazar,Electronic
15625,Lisa Martinez,Classical
15628,John Campbell,Pop
15631,Heather Edwards,Jazz
15637,Donna Spencer,Hip Hop
15638,Donna Miller,Reggae
15639,Hannah Simmons,Pop
15649,Kimberly Jackson,Blues
15654,Abigail West,Metal
15660,Lauren Pope,Country
15664,Kimberly Singleton,Rock
15668,Barbara Cross,Country
15672,Anthony Thomas,Electronic
15673,Sean Flowers,Electronic
15674,James Lin,Metal
15679,Mark Francis,Reggae
15680,Andrew Ingram,Country
15685,Michael Figueroa,Jazz
15689,Richard Bryan,Hip Hop
15690,Ernest Garcia,Folk
15699,Joanne Morrison,Jazz
15700,Thomas Whitehead,Electronic
15702,Brian Reeves,Reggae
15706,Roger Hamilton,Blues
15707,Ralph Lambert,Jazz
15708,Elizabeth Daniels,Rock
15717,Amanda Lucas,Electronic
15719,Michele Miranda,Electronic
15721,April Gardner,Country
15724,Darren Evans,Blues
15741,Bradley Alexander,Country
15746,Nicole Rivera,Hip Hop
15750,Timothy Schneider,Country
15751,Ellen Williams,Pop
15759,Jennifer Cook,Country
15760,Heather Hernandez,Blues
15762,Ian Weeks,Jazz
15769,Jacqueline Rojas,Pop
15770,Jose Merritt,Rock
15771,Nancy Wright,Metal
15775,Lauren Baird,Reggae
15776,Andrew King,Blues
15781,Nicole Harris,Pop
15783,Kimberly Rojas,Blues
15786,Marissa Phelps,Reggae
15787,Marcus Gentry,Reggae
15788,Richard Robinson,Blues
15798,Timothy Whitehead,Hip Hop
15801,Franklin Castillo,Reggae
15805,Rebecca King,Metal
15809,Hunter Harris,Jazz
15810,Grace Francis,Hip Hop
15811,Mike Torres,Metal
15814,John Johnson,Electronic
15815,Monique Parker,Rock
15817,Eric Mccann,Metal
15818,Carlos Wilson,Classical
15819,Tracey Barber,Folk
15821,Debra Butler,Jazz
15825,Kathleen Mills,Pop
15827,James Davis,Folk
15828,Olivia Rodgers,Rock
15829,Jake Golden,Country
15831,Eric Hebert,R&B
15832,Brian Holmes,Blues
15833,Todd Rogers,Jazz
15840,Robert Johnson,Blues
15847,Duane Hayes,Blues
15849,Francisco Figueroa,Jazz
15858,Matthew Mcdonald,Folk
15859,James Ward,Blues
15860,James Robinson,Jazz
15862,Stephanie Harris,Blues
15865,Sonya Jones,Electronic
15871,Laurie Howe,Classical
15874,Andrea Garza,Country
15876,Deborah Henry,Electronic
15880,Taylor Kim,Rock
15881,Adam Lawson,Pop
15883,Michael Parker,Blues
15891,Joshua Wagner,Country
15893,Jacob Walsh,Classical
15898,Dawn Welch,Blues
15903,Alexandra Gill,Metal
15904,Deborah Moreno,Classical
15906,Edward Oconnor,Hip Hop
15908,Brian Washington,Blues
15910,Christopher Carroll,Pop
15912,Alexander Randall,Pop
15913,Jennifer Perry,R&B
15915,Keith Miller,Blues
15917,Paul Garcia,Folk
15926,Shelby Daniels,Hip Hop
15933,Jessica Webb,Rock
15951,Kenneth Montgomery,Folk
15956,Lawrence Olson,Blues
15959,Joshua Padilla,Blues
15969,Diane Hughes,Rock
15977,Jessica Johnson,Pop
15982,Timothy Woods,Reggae
15984,Kevin Gilbert,Hip Hop
15993,Stephanie Williams,Reggae
15994,Bryan Ortiz,Country
16000,Jackie Wright,Blues
16006,Michael Nelson,Country
16011,Amy Davis,Country
16012,Nathan Schmidt,Country
16015,Philip Wilson,Hip Hop
16020,Corey Henson,R&B
16025,Emily Lee,Jazz
16046,Michael Hahn,Jazz
16050,John Rivera,Country
16051,Benjamin Johnston,Pop
16058,Chelsea Zavala,Rock
16061,Jillian Zavala,Blues
16066,Katie Blanchard,Country
16067,Debbie Wolf,Folk
16071,Blake Raymond,Rock
16074,Yvonne Calhoun,Metal
16092,Patricia Rhodes,Reggae
16097,Tiffany Scott,Reggae
16100,Kenneth Knox,Pop
16102,Haley Cole,Rock
16110,Jesse Carlson,R&B
16112,Steven Lee,Reggae
16122,Michael Branch,Metal
16123,Lisa Carlson,Blues
16126,Savannah Jones,R&B
16127,Alyssa Miller,Jazz
16128,Diana Cross,Folk
16129,Isaac Navarro,Folk
16137,Matthew Young,Electronic
16138,Stephen Soto,Jazz
16139,Brian Roth,Blues
16141,Jennifer Rocha,Electronic
16147,Dylan Reed,Metal
16148,Philip Adkins,Classical
16154,Brittany Odonnell,Electronic
16155,Michael Moon,Jazz
16159,Jenna Burns,Pop
16168,Theodore Drake,Folk
16170,Jennifer Johnson,Blues
16173,Amber Davis,Country
16182,Brett Reed,Pop
16189,Cody Mckinney,Classical
16190,Andrea Mosley,Hip Hop
16192,Jacob Wilson,R&B
16194,Megan Brooks,Blues
16198,Timothy Singh,Blues
16207,Ryan Bailey,Reggae
16208,Elizabeth Hopkins,Electronic
16214,Chelsey Castro,Blues
16217,Derek Rivera,Hip Hop
16223,Amanda Baird,Pop
16229,Joe Cruz,Pop
16234,Brian Russell,Country
16236,David Gonzalez,Metal
16237,Austin Brown,Hip Hop
16240,Ashley Rodriguez,Blues
16242,Dana Freeman,Reggae
16244,Jesus Wilcox,Classical
16245,Danielle Reed,Electronic
16247,William Vargas,Hip Hop
16251,Vanessa Valdez,Classical
16252,Mitchell Hall,Jazz
16255,Robert Lee,Folk
16261,Samuel Crosby,Classical
16264,Christina Casey,Hip Hop
16275,Martin Kramer,Reggae
16276,Tammy Roach,Pop
16277,Richard Thomas,Country
16284,Jaime Gaines,Pop
16287,Joel Lynch,Folk
16288,Diana Turner,Hip Hop
16290,Kevin Morris,Rock
16293,Jennifer Beck,Hip Hop
16298,Matthew Ball,Electronic
16302,Lori Williams,Classical
16305,Daniel Brown,Country
16307,Krista Young,Country
16312,Mckenzie Walker,Classical
16314,Joshua Thornton,Jazz
16317,Teresa Ayers,Folk
16319,Susan Gomez,Rock
16324,Samantha Bond,Hip Hop
16327,Jason Hood,Rock
16328,Bryan Brown,Hip Hop
16329,Nicole Bradley,Blues
16330,Dale Brewer,R&B
16331,Jillian Boyd,Hip Hop
16334,Melissa Rodriguez,Hip Hop
16337,Robert Marsh,Electronic
16338,John Harris,Folk
16339,Tracy Wells,Rock
16342,Tabitha Williams,Reggae
16343,Brandon Higgins,Metal
16345,Andrew Ramsey,Country
16349,Antonio Hayes,Blues
16356,Christopher Griffith,R&B
16359,Robert Taylor,Country
16365,Robert Thomas,Electronic
16370,Julia Brown,Blues
16371,Traci Harris,Classical
16372,Steve Gutierrez,Jazz
16374,Joshua Flores,Blues
16376,Sandra Gill,Folk
16382,Cory Vance,Pop
16385,Robert Ross,Reggae
16391,Thomas Williams,Blues
16393,Nathan Henry,Electronic
16396,Melanie Thompson,R&B
16409,Jeremy Johns,Reggae
16412,Ryan Figueroa,Electronic
16414,Kimberly Morris,Metal
16424,Bethany Howard,Electronic
16427,William Gonzalez,Reggae
16428,Jennifer Franklin,Metal
16431,Troy Holmes,Jazz
16433,Ann Stewart,Jazz
16436,Jessica Morris,Rock
16438,Kirk Proctor,Classical
16439,Ashley Patterson,Metal
16445,Kaitlyn Zuniga,Hip Hop
16451,Shannon Allison,Hip Hop
16452,Melissa Thompson,Hip Hop
16464,Benjamin Atkinson,Hip Hop
16467,Dennis Anderson,Electronic
16468,Jessica Johnson,R&B
16470,David Davis,Electronic
16472,Mathew Hunter,Hip Hop
16476,Christopher Miller,Folk
16477,Christopher Allen,Blues
16479,Monica Bell,Metal
16482,David Welch,Folk
16483,Nathan Swanson,Metal
16489,Douglas Harmon,Electronic
16494,Paul Bryant,Jazz
16495,Edward Stafford,Jazz
16497,Joseph Johnson,R&B
16504,Timothy Harris,Metal
16508,Craig Young,R&B
16513,Kayla Hutchinson,Electronic
16527,Corey Mclean,Folk
16529,Zachary Nelson,Rock
16530,Nicholas Hester,Jazz
16531,Patricia Yates,Pop
16537,Kimberly Meyers,Jazz
16540,Richard Huber,Reggae
16544,Sherri Vega,R&B
16545,Brittany Jones,Blues
16550,Kathryn Parks,Hip Hop
16554,Justin Allison,Folk
16555,Jesus Maxwell,Metal
16557,Cheryl Martin,R&B
16569,Sean Foster,Folk
16571,Mark Ritter,Electronic
16573,Jessica Wise,Folk
16574,Melissa Pham,Country
16575,Donald Nielsen,Rock
16580,Ian Robinson,Blues
16581,Andrea Gutierrez,Blues
16585,Jennifer Davis,Country
16586,Amber Ballard,Country
16593,William Evans,Folk
16595,Kathleen Powell,Reggae
16602,Christian Welch,Rock
16605,Bonnie Stevenson,Electronic
16606,Phillip Johnson,Hip Hop
16607,Amber Lewis,R&B
16608,William Bailey,Electronic
16610,Elizabeth Caldwell,Rock
16611,Dale Schmidt,Reggae
16613,Michael Harris,Pop
16618,Olivia Pittman,Folk
16619,Jeffrey Smith,Country
16624,Jacob Taylor,Metal
16625,Nicholas Deleon,Hip Hop
16633,Gabriela Hernandez,Electronic
16635,Brandon Waller,Jazz
16637,Michael Nelson,Pop
16639,Candice Willis,Country
16644,Anna Williams,Pop
16646,Jennifer Carroll,Folk
16648,Richard Clark,R&B
16652,Gary Miller,Country
16660,Ruth Byrd,Folk
16664,Sarah Torres,Country
16669,Matthew Dickerson,Jazz
16670,Vincent Fernandez,Rock
16681,Gregory Campbell,Folk
16686,Dawn Schmidt,Electronic
16689,Leah Smith,Country
16690,Kevin Giles,Folk
16691,Marcus Woods,Hip Hop
16692,James Levy,Folk
16694,Jennifer Mcconnell,Rock
16697,Carla Carter,Electronic
16702,Colin Joseph,Country
16703,Ethan Gould,Electronic
16707,Albert Sexton,Metal
16712,Paula Carter,R&B
16714,Mitchell Clark,Jazz
16717,Cindy Medina,Classical
16718,Sharon Gray,Blues
16725,Justin Lane,Metal
16727,Michael Kramer,Electronic
16729,Aaron Beard,Country
16735,Michael Brown,Pop
16740,Jessica Hampton,Rock
16743,Jeff Rodriguez,Metal
16746,Grace Jones,Hip Hop
16753,Anthony Young,Pop
16757,Maria Hodges,Country
16758,Jessica Horton,Metal
16759,Tina Johnson,Reggae
16760,Greg Herrera,Country
16763,Benjamin Farrell,Hip Hop
16768,Jerry Jennings,Classical
16769,Vincent Marshall,Rock
16772,Paul Medina,Reggae
16778,Heather Carlson,Pop
16783,Laura Murphy,Folk
16785,Karen Mccann,Country
16788,James Ford,Rock
16790,Jessica Lee,Jazz
16795,Matthew Moore,Reggae
16797,Brooke Bailey,Classical
16802,Robert Chang,Rock
16805,Bryan Smith,Classical
16806,Albert Abbott,Rock
16807,Alex Thomas,R&B
16813,Benjamin Ford,Folk
16819,Nichole Archer,Hip Hop
16822,Kevin Hoffman,Reggae
16828,Victoria Hernandez,Country
16831,Aaron Moore,Folk
16833,Sarah Wells,Hip Hop
16835,Cheryl Mcclure,Metal
16840,Tiffany Torres,Blues
16841,Erin Henderson,R&B
16842,Laura Miller,Hip Hop
16844,Alex Swanson,Blues
16848,Kimberly Banks,Hip Hop
16854,Michael Vazquez,Hip Hop
16856,Alvin Mills,Jazz
16857,Danielle Hill,Country
16858,Erin Johnson,Reggae
16864,Bruce Hernandez,Pop
16865,Kristy Williams,Country
16868,Carol Coleman,Jazz
16871,Kayla Martinez,Country
16876,Angela Brooks,Rock
16878,Ariana Sims,Blues
16880,David Hoover,Pop
16882,Edwin Hughes,Jazz
16894,Dustin Rodriguez,Blues
16895,Wayne Hudson,Blues
16897,Megan Medina,Hip Hop
16898,Deborah Rangel,Country
16899,Tina Bernard,Reggae
16900,Cole Smith,R&B
16901,Timothy Munoz,Folk
16903,Anthony Taylor,Jazz
16907,Eric Green,Pop
16908,Brian Shaw,Metal
16914,Donna Roberson,Jazz
16918,Patrick Richardson,Reggae
16922,Carl Mathis,R&B
16923,Paul House,Electronic
16924,Angela Lopez,R&B
16930,Robert Goodwin,R&B
16932,Kevin Clark,Rock
16935,Paul Smith,Reggae
16936,Frank Johnson,Classical
16939,Crystal Ward,Jazz
16947,Alvin Scott,Reggae
16957,Donald Price,Metal
16960,Samantha Martinez,R&B
16965,Christopher Taylor,Blues
16966,Jennifer Thornton,R&B
16973,Bryan Michael,Folk
16982,Victoria Benson,Rock
16983,Alicia Flynn,Electronic
16984,Jonathan Arnold,Pop
16985,Kevin Robles,Metal
16986,Tracey Morales,Folk
16987,Kenneth Williams,Country
16988,Angela Rogers,Metal
16991,Jason Hall,Classical
16992,Andrea Aguilar,Pop
16994,Marcia West,Reggae
16995,Tina Bishop,Classical
16996,Sonya Johnson,Hip Hop
16997,Steven Henry,Folk
17000,Stephen Williams,Folk
17001,Darius Green,Blues
17003,Robert Munoz,Electronic
17011,Morgan Rice,Country
17014,Aaron Miller,Reggae
17015,Abigail Walker,R&B
17018,Clarence Stout,Jazz
17022,Victor Carey,Folk
17026,Eric Rodriguez,Jazz
17027,Laura Phillips,Blues
17028,Jesse Price,Hip Hop
17029,Michael Hayes,Reggae
17032,Jennifer Johnson,Electronic
17034,Nathan Moses,Country
17035,Stephanie Sanders,Pop
17041,Crystal Paul,Pop
17043,Michelle Ramos,Country
17044,Dana May,Reggae
17048,Nancy Brown,Folk
17053,Donna Buckley,Jazz
17060,David Romero,Folk
17065,Mary Ray,Reggae
17066,Jennifer Mays,R&B
17068,Sherri Hines,Rock
17069,Joshua Fisher,Folk
17070,Carrie Walker,Rock
17071,Jared Wolfe,Classical
17072,Leah Calhoun,Metal
17073,Brittney Hebert,Folk
17076,Nicolas Rowe,Blues
17077,Katrina Arnold,Metal
17080,Traci Diaz,Pop
17082,Bradley York,Blues
17085,Walter Rodriguez,Reggae
17088,Christian Petersen,Classical
17089,Tina Holder,Electronic
17091,Christina Salinas,Rock
17092,Michael Allen,Country
17094,Ashley Galloway,Folk
17099,Cristina Blevins,Country
17102,Kyle Gallegos,Hip Hop
17107,Samuel Pope,Jazz
17108,Sherry Lewis,Rock
17112,James Davis,Metal
17116,Michael Griffin,Reggae
17120,Evan Norton,Electronic
17122,Sergio Zuniga,Hip Hop
17123,Jeffrey Atkins,Rock
17124,Jamie Freeman,Classical
17127,Timothy Compton,Reggae
17129,Scott Williams,Jazz
17133,Jennifer Harrell,Pop
17134,Tasha Henderson,Metal
17137,Douglas Callahan,Country
17142,Erica Miller,Rock
17144,Jeffery Brown,Folk
17147,Keith Stephens,Electronic
17148,Patrick Mccormick,Folk
17153,Kimberly Reyes,Rock
17156,Jeremy Williams,R&B
17157,Lisa Collins,Country
17158,Joseph Chan,Metal
17163,Anna Salazar,Hip Hop
17164,Robin Willis,Jazz
17166,Lisa Sullivan,Folk
17167,Christy Wilson,Country
17177,Eileen Khan,Classical
17185,Laura Hernandez,Country
17186,Rebecca Kelly,Folk
17199,Katie Martinez,Classical
17202,Kenneth Davis,Country
17203,Jessica Garza,Metal
17209,Gina Nguyen,Metal
17212,Derek Wilson,R&B
17213,Brooke Romero,Classical
17214,Karen Bruce,Country
17220,Mary Garcia,Reggae
17222,Angel Davis,Electronic
17223,Gregory Adams,Hip Hop
17225,Courtney Green,Reggae
17231,James Taylor,Jazz
17232,Julian Mullins,Blues
17235,Alexis Mitchell,Folk
17237,Jessica Matthews,Metal
17241,Harry Mcclain,R&B
17246,Charles Walker,Pop
17249,Kristina Mcintosh,Rock
17250,Thomas Johnson,Folk
17254,Andrew Bryant,Jazz
17258,Vanessa Barrera,Rock
17260,Wesley Lucero,Hip Hop
17262,Heather Henderson,Pop
17267,Brittany Larson,Classical
17273,Tara Gibbs,Metal
17277,Melissa Taylor,Country
17279,Tyler Murphy,R&B
17287,Christina Taylor,Hip Hop
17293,Scott Chambers,Metal
17294,Terry Marquez,Country
17300,Karen Henry,Hip Hop
17301,Anthony King,Classical
17304,Michael Martin,Hip Hop
17306,Vincent Gutierrez,Jazz
17307,Danny Craig,Country
17310,Gabriel Beard,Jazz
17314,Nathaniel Mcdaniel,Hip Hop
17316,Patrick Reynolds,Metal
17317,James Elliott,Blues
17322,John Wilson,Reggae
17323,Sara Fisher,Country
17325,Savannah Williams,Country
17327,Kathleen Chaney,Reggae
17330,Michael Figueroa,Jazz
17335,Jessica Elliott,Classical
17344,Bianca White,Rock
17349,Alicia Morales,Classical
17352,Alec Anderson,Hip Hop
17354,Joel Clark,R&B
17363,Jeffrey Martinez,Hip Hop
17373,Danielle Herrera,Metal
17380,Nancy Chung,Electronic
17382,Megan West,Country
17384,Ryan Wiggins,Country
17386,Charles Harrell,R&B
17388,Jaime Thompson,Pop
17389,Shane Rodriguez,Country
17393,Stephanie Duncan,Rock
17394,Angela Johnson,Country
17396,Tyler Schmidt,Blues
17397,Peter Davidson,Folk
17399,Makayla Palmer,Reggae
17404,Thomas Herrera,Pop
17406,Sophia Garcia,Rock
17421,Susan Bradley,Country
17422,Gary Caldwell,Blues
17423,Anna Price,Reggae
17425,Adam Simmons,R&B
17430,Andrea Park,Blues
17432,Stacey Robles,Classical
17436,Patricia Ortiz,Country
17437,Kenneth Mckinney,Metal
17439,Jessica Martin,Rock
17442,Brittany Smith,R&B
17446,Frances Alexander,Hip Hop
17456,Jessica Maxwell,R&B
17459,Kimberly Bennett,Jazz
17460,Kevin Hamilton,Rock
17461,Scott Nunez,Electronic
17463,Deborah Conley,Jazz
17466,Jessica Escobar,Hip Hop
17469,Michael Vega,Pop
17472,James Cortez,Classical
17473,Melanie Franco,Hip Hop
17474,Jessica Allen,Metal
17476,Willie Day,Country
17480,Kiara Thompson,R&B
17482,Jasmine Spencer,Blues
17487,Mark Brown,Folk
17489,Angela Holloway,Jazz
17501,Yesenia Gutierrez,Folk
17502,Tammy Stein,Blues
17505,Elizabeth Crawford,Classical
17513,Robert Edwards,Country
17514,Jonathan Yates,Rock
17525,Brandon Becker,Classical
17527,Erik Baker,Metal
17533,Jose Flores,Jazz
17535,Jennifer Lopez,Metal
17536,Makayla Richards,Metal
17546,Katherine Anderson,Blues
17547,Edward Torres,Classical
17548,Emily Lopez,Jazz
17549,Anthony Mitchell,Pop
17557,Aaron Maxwell,Blues
17558,Elizabeth Mitchell,Rock
17561,Robert Tran,Blues
17562,Thomas Wade,Electronic
17567,Emily Galvan,Reggae
17569,Dale King,Jazz
17572,Brittney Collins,Reggae
17576,Corey Lawrence,Blues
17594,Justin Barnett,Rock
17596,Patrick Ford,Hip Hop
17601,Miranda Khan,Metal
17602,Alicia Rosales,Jazz
17603,Francisco Molina,Folk
17606,Valerie Rogers,Classical
17609,Kyle Reilly,Pop
17610,Amy Bowman,Hip Hop
17618,Nicholas Patterson,R&B
17619,Christine Benton,Reggae
17625,Phillip Marshall,Classical
17627,Brandon Cooke,Rock
17630,Nicholas Sullivan,Reggae
17639,Angela Williams,Metal
17645,Chris Holloway,Blues
17647,Arthur Morris,Classical
17662,Holly Curry,Hip Hop
17664,Leslie Ingram,Rock
17667,Collin Castro,Country
17670,Lauren Cruz,Rock
17672,Paul Taylor,Metal
17673,Gabriela Miller,Hip Hop
17674,Christopher Travis,Folk
17676,Christina Willis,Reggae
17686,Theresa Stevenson,Folk
17691,Michael Trujillo,Hip Hop
17696,Natalie Cunningham,Reggae
17697,David Ruiz,Electronic
17700,Joshua Nguyen,Rock
17701,Kellie Carter,Classical
17705,Michael Alexander,Blues
17707,Cindy Hubbard,Pop
17712,Debra Jones,Electronic
17717,Joe Park,Electronic
17721,William Page,Folk
17722,Nathaniel Hays,Blues
17724,Gregory Robinson,Hip Hop
17727,Amy Oneill,Classical
17728,Michael Thomas,R&B
17736,Peter Murphy,Country
17739,Andrea Evans,Hip Hop
17740,Abigail Bennett,R&B
17741,Glenn Wallace,Reggae
17744,Daniel Hawkins,Classical
17749,Brooke Jones,Country
17753,Michael Fisher,R&B
17754,Billy Cruz,Electronic
17757,Michael Bernard,Electronic
17759,Charlotte Taylor,Jazz
17760,Amanda Buck,Classical
17763,Marc Murray,Rock
17765,Brian Boyd,Metal
17774,Chad Brown,R&B
17776,Jennifer Thompson,Rock
17778,Kayla Hodge,Classical
17781,Valerie Ibarra,Hip Hop
17787,Arthur Mason,Reggae
17788,Debra Khan,Metal
17792,Katherine Walton,R&B
17793,Eric Cain,Jazz
17797,Kimberly Mcdonald,Blues
17798,Jonathan Armstrong,Reggae
17800,Stephen Watson,Country
17801,Brooke Lewis,Reggae
17803,Robert Thompson,Country
17807,Joshua Taylor,Metal
17809,Christian Smith,Country
17814,Jacqueline Shaw,R&B
17815,Eric Galloway,Country
17817,Scott Cobb,Country
17819,Patrick Weber,Pop
17828,Kirk Hubbard,Metal
17832,Ronald Cowan,Folk
17833,Nicholas Keith,Blues
17839,Brian Smith,Jazz
17840,Wesley Anderson,Metal
17844,Kevin Clarke,Blues
17845,Gary White,Folk
17855,Michael Oneill,Classical
17857,Anna Harvey,Classical
17858,James Banks,Classical
17860,Brett Best,Electronic
17861,Annette Torres,Rock
17864,Jocelyn Kennedy,Jazz
17865,Shane Morris,Country
17874,James Yates,Country
17876,Stephanie Skinner,Folk
17878,Jessica Serrano,R&B
17880,Kimberly Wong,Folk
17883,Jason Walker,Pop
17887,Jill Riddle,Electronic
17890,Jay Williams,R&B
17892,Kimberly Bryan,Folk
17899,Molly Crawford,Blues
17901,Mitchell Powell,R&B
17906,Brett Smith,Reggae
17909,Leah Vega,Metal
17912,Charles Neal,Folk
17914,Patricia Buckley,Jazz
17922,Vickie Wright,Pop
17924,Sherry Chen,R&B
17925,Kara Meyers,Country
17926,Veronica Robles,Country
17929,Scott Rice,Blues
17931,Jocelyn Palmer,Pop
17935,Alison Hill,Rock
17940,Jerome Chambers,Reggae
17941,Mary Mueller,Electronic
17942,Cody Fisher,Country
17947,Mark Bates,Pop
17952,Robert Floyd,Classical
17953,Rhonda Olson,Folk
17954,Jennifer Juarez,Electronic
17956,William Oliver,Jazz
17959,Katrina Reynolds,Folk
17963,Eduardo Wood,Electronic
17964,Marco Oneill,Classical
17967,Morgan Wells,Electronic
17968,Rebecca Gonzales,Reggae
17975,Jessica Barton,Reggae
17977,Morgan Hanna,Classical
17981,Amy Osborn,Metal
17985,Karen Flores,Pop
17988,Matthew Woodward,Blues
17992,Alexandra Martinez,Reggae
17993,Michelle Rodriguez,R&B
17994,Christopher Clay,R&B
